dod,female,kommun60,experiment,foddar,ett
0.2962963,0,1419,0,42,27
0.15,1,1419,0,42,20
0.3809524,0,1419,0,43,21
0.1818182,1,1419,0,43,22
0.1666667,0,1419,0,44,12
0.1428571,1,1419,0,44,21
0.2857143,0,1419,0,45,14
0.2666667,1,1419,0,45,15
0.1428571,0,1419,0,46,14
0.1666667,1,1419,0,46,12
0.25,0,1419,0,47,44
0.1,1,1419,0,47,40
0.1,0,1419,0,48,30
0.1363636,1,1419,0,48,44
0.1578947,0,1419,0,49,38
0.1351351,1,1419,0,49,37
0.1632653,0,1419,0,50,49
0.0689655,1,1419,0,50,29
0.1363636,0,1419,1,51,44
0.131579,1,1419,1,51,38
0.2162162,0,1419,1,52,37
0.0930233,1,1419,1,52,43
0.0689655,0,1419,1,53,29
0.0571429,1,1419,1,53,35
0.030303,0,1419,1,54,33
0.1052632,1,1419,1,54,19
0.1020408,0,1419,1,55,49
0.09375,1,1419,1,55,32
0.0571429,0,1419,1,56,35
0.1428571,1,1419,1,56,28
0.1481481,0,1419,1,57,27
0.0384615,1,1419,1,57,26
0.2058824,0,1420,0,40,34
0.2608696,1,1420,0,40,23
0.6129032,0,1420,0,41,31
0.3939394,1,1420,0,41,33
0.2222222,0,1420,0,42,27
0.3846154,1,1420,0,42,26
0.4117647,0,1420,0,43,34
0.16,1,1420,0,43,25
0.4705882,0,1420,0,44,34
0.3157895,1,1420,0,44,19
0.2777778,0,1420,0,45,18
0.0666667,1,1420,0,45,15
0.4375,0,1420,0,46,16
0.2666667,1,1420,0,46,15
0.1333333,0,1420,0,47,30
0.2272727,1,1420,0,47,22
0,0,1420,0,48,13
0.0909091,1,1420,0,48,22
0.2432432,0,1420,0,49,37
0.2413793,1,1420,0,49,29
0.137931,0,1420,0,50,29
0.08,1,1420,0,50,25
0,0,1420,0,51,18
0.1666667,1,1420,0,51,24
0.1764706,0,1420,0,52,17
0,1,1420,0,52,17
0.1481481,0,1420,0,53,27
0.03125,1,1420,0,53,32
0.32,0,1420,1,54,25
0.1071429,1,1420,1,54,28
0.0526316,0,1420,1,55,19
0.1111111,1,1420,1,55,18
0.2,0,1420,1,56,15
0.1,1,1420,1,56,20
0.3,0,1420,1,57,20
0,1,1420,1,57,11
0.4477612,0,1421,0,40,67
0.3636364,1,1421,0,40,66
0.3787879,0,1421,0,41,66
0.3703704,1,1421,0,41,54
0.4174757,0,1421,0,42,103
0.1935484,1,1421,0,42,93
0.4545455,0,1421,0,43,99
0.27,1,1421,0,43,100
0.3170732,0,1421,0,44,82
0.1973684,1,1421,0,44,76
0.2622951,0,1421,0,45,61
0.2181818,1,1421,0,45,55
0.22,0,1421,0,46,50
0.0697674,1,1421,0,46,43
0.261745,0,1421,0,47,149
0.1928571,1,1421,0,47,140
0.2420382,0,1421,0,48,157
0.1527778,1,1421,0,48,144
0.2374101,0,1421,0,49,139
0.1259843,1,1421,0,49,127
0.2109375,0,1421,0,50,128
0.1417323,1,1421,0,50,127
0.1742424,0,1421,0,51,132
0.1047619,1,1421,0,51,105
0.2016129,0,1421,0,52,124
0.0645161,1,1421,0,52,93
0.0625,0,1421,0,53,112
0.0873786,1,1421,0,53,103
0.1769911,0,1421,1,54,113
0.1083333,1,1421,1,54,120
0.1037736,0,1421,1,55,106
0.0743802,1,1421,1,55,121
0.1417323,0,1421,1,56,127
0.1458333,1,1421,1,56,96
0.0918367,0,1421,1,57,98
0.047619,1,1421,1,57,105
0.625,0,1423,0,40,8
0,1,1423,0,40,2
0,0,1423,0,41,3
0.3333333,1,1423,0,41,6
0.6666667,0,1423,0,42,3
0.4285714,1,1423,0,42,7
0.3333333,0,1423,0,43,3
0,1,1423,0,43,3
0,0,1423,0,44,4
0,1,1423,0,44,1
0,1,1423,0,45,2
0.2592593,0,1423,0,47,27
0.1851852,1,1423,0,47,27
0.1923077,0,1423,0,48,26
0.125,1,1423,0,48,24
0.2083333,0,1423,0,49,24
0.1764706,1,1423,0,49,17
0.3870968,0,1423,0,50,31
0,1,1423,0,50,16
0.0714286,0,1423,0,51,14
0,1,1423,0,51,27
0.1428571,0,1423,0,52,28
0.125,1,1423,0,52,24
0,0,1423,0,53,17
0,1,1423,0,53,19
0.0909091,0,1423,0,54,22
0,1,1423,0,54,20
0,0,1423,1,55,20
0.1052632,1,1423,1,55,19
0.1333333,0,1423,1,56,15
0.1666667,1,1423,1,56,18
0,0,1423,1,57,18
0,1,1423,1,57,16
0.4,0,1424,0,40,5
0,1,1424,0,40,3
1,0,1424,0,41,4
0.6666667,1,1424,0,42,3
0,1,1424,0,43,2
1,1,1424,0,44,2
0,0,1424,0,45,2
0,1,1424,0,45,2
0,1,1424,0,46,1
0.4,0,1424,0,47,10
0.3571429,1,1424,0,47,14
0.0952381,0,1424,0,48,21
0,1,1424,0,48,11
0.2222222,0,1424,0,49,9
0.1818182,1,1424,0,49,11
0.1428571,0,1424,0,50,14
0,1,1424,0,50,16
0.1333333,0,1424,0,51,15
0.1538462,1,1424,0,51,13
0.3529412,0,1424,0,52,17
0.2,1,1424,0,52,10
0.1875,0,1424,0,53,16
0.2,1,1424,0,53,20
0.1818182,0,1424,0,54,22
0.1818182,1,1424,0,54,11
0,0,1424,1,55,14
0.1333333,1,1424,1,55,15
0.0588235,0,1424,1,56,17
0.1666667,1,1424,1,56,12
0.2777778,0,1424,1,57,18
0,1,1424,1,57,17
0,0,1425,0,40,2
0,1,1425,0,40,1
0,1,1425,0,42,1
0,1,1425,0,43,1
0.4545455,0,1425,0,47,11
0.4375,1,1425,0,47,16
0.3,0,1425,0,48,10
0.5714286,1,1425,0,48,7
0.4285714,0,1425,0,49,7
0,1,1425,0,49,5
0,0,1425,0,50,3
0.2222222,1,1425,0,50,9
0.4,0,1425,0,51,10
0,1,1425,0,51,8
0,0,1425,0,52,9
0,1,1425,0,52,6
0,0,1425,0,53,8
0.2,1,1425,0,53,10
0.3076923,0,1425,0,54,13
0,1,1425,0,54,3
0,0,1425,1,55,7
0,1,1425,1,55,5
0,0,1425,1,56,8
0.3333333,1,1425,1,56,6
0,0,1425,1,57,11
0,1,1425,1,57,3
0.2,0,1426,0,40,5
0,0,1426,0,41,9
0,1,1426,0,41,2
0,0,1426,0,42,3
0,1,1426,0,42,1
0,0,1426,0,43,1
0,1,1426,0,43,1
0,0,1426,0,44,1
0,1,1426,0,44,2
0,0,1426,0,45,1
0,1,1426,0,45,1
1,1,1426,0,46,2
0.1666667,0,1426,0,47,12
0,1,1426,0,47,11
0.3529412,0,1426,0,48,17
0.1176471,1,1426,0,48,17
0,0,1426,0,49,12
0.2105263,1,1426,0,49,19
0.0714286,0,1426,0,50,14
0.1904762,1,1426,0,50,21
0,0,1426,0,51,12
0.0769231,1,1426,0,51,26
0,0,1426,0,52,12
0.2857143,1,1426,0,52,14
0,0,1426,0,53,14
0.1176471,1,1426,0,53,17
0.0909091,0,1426,1,54,11
0.2307692,1,1426,1,54,13
0,0,1426,1,55,8
0.0666667,1,1426,1,55,15
0,0,1426,1,56,12
0.2222222,1,1426,1,56,9
0.125,0,1426,1,57,16
0,1,1426,1,57,11
0.2727273,0,1427,0,40,11
0.4285714,1,1427,0,40,21
0.2222222,0,1427,0,41,9
0.1666667,1,1427,0,41,12
0.5625,0,1427,0,42,16
0.1666667,1,1427,0,42,12
0.6153846,0,1427,0,43,13
0.3,1,1427,0,43,10
0.2,0,1427,0,44,10
0.2,1,1427,0,44,10
0,0,1427,0,45,8
0.1666667,1,1427,0,45,12
0.4,0,1427,0,46,5
0.3333333,1,1427,0,46,6
0.255814,0,1427,0,47,43
0.1951219,1,1427,0,47,41
0.2105263,0,1427,0,48,38
0.1025641,1,1427,0,48,39
0.3396226,0,1427,0,49,53
0.3333333,1,1427,0,49,48
0.1794872,0,1427,0,50,39
0.1304348,1,1427,0,50,46
0.2105263,0,1427,0,51,38
0.1052632,1,1427,0,51,38
0.1860465,0,1427,0,52,43
0.1136364,1,1427,0,52,44
0.2,0,1427,0,53,45
0.1282051,1,1427,0,53,39
0.1296296,0,1427,0,54,54
0.1142857,1,1427,0,54,35
0.097561,0,1427,1,55,41
0.1290323,1,1427,1,55,31
0.1290323,0,1427,1,56,31
0,1,1427,1,56,28
0.025641,0,1427,1,57,39
0.2,1,1427,1,57,30
0.3333333,0,1428,0,40,9
0.6363636,1,1428,0,40,11
0.8,0,1428,0,41,10
0.5555556,1,1428,0,41,9
0.4285714,0,1428,0,42,7
0,1,1428,0,42,9
0,0,1428,0,43,6
0.2,1,1428,0,43,10
0.5454546,0,1428,0,44,11
0,1,1428,0,44,5
0,0,1428,0,45,5
0.2,1,1428,0,45,10
0.2857143,0,1428,0,46,7
0,1,1428,0,46,8
0.3666667,0,1428,0,47,30
0.0740741,1,1428,0,47,27
0.0810811,0,1428,0,48,37
0.1851852,1,1428,0,48,27
0.3461539,0,1428,0,49,26
0.3030303,1,1428,0,49,33
0.1515152,0,1428,0,50,33
0.25,1,1428,0,50,24
0.1785714,0,1428,0,51,28
0.1470588,1,1428,0,51,34
0.0625,0,1428,0,52,32
0.1666667,1,1428,0,52,18
0.25,0,1428,0,53,32
0.0689655,1,1428,0,53,29
0.1724138,0,1428,0,54,29
0,1,1428,0,54,15
0,0,1428,1,55,16
0,1,1428,1,55,18
0.1538462,0,1428,1,56,26
0.1764706,1,1428,1,56,17
0.3478261,0,1428,1,57,23
0.2,1,1428,1,57,10
0,1,1429,0,40,1
0,0,1429,0,41,1
0,1,1429,0,43,1
0,1,1429,0,44,1
0.125,0,1429,0,47,24
0.05,1,1429,0,47,20
0.0909091,0,1429,0,48,22
0,1,1429,0,48,17
0.1666667,0,1429,0,49,24
0.0555556,1,1429,0,49,18
0.3,0,1429,0,50,30
0,1,1429,0,50,24
0.1904762,0,1429,0,51,21
0.0769231,1,1429,0,51,26
0.2903226,0,1429,0,52,31
0.0416667,1,1429,0,52,24
0.1666667,0,1429,0,53,24
0.1153846,1,1429,0,53,26
0.0555556,0,1429,0,54,18
0.0869565,1,1429,0,54,23
0,0,1429,1,55,19
0.0416667,1,1429,1,55,24
0.0666667,0,1429,1,56,15
0,1,1429,1,56,27
0,0,1429,1,57,25
0,1,1429,1,57,13
0.25,0,1430,0,40,4
0.6666667,1,1430,0,40,6
0.4,0,1430,0,41,5
1,1,1430,0,41,2
0.7142857,0,1430,0,42,7
0.5,1,1430,0,42,4
0.5,0,1430,0,43,2
0.125,1,1430,0,43,8
0.5,0,1430,0,44,4
0,1,1430,0,44,4
0,0,1430,0,45,1
0.5,1,1430,0,45,2
0.6666667,0,1430,0,46,3
0,1,1430,0,46,2
0.2941177,0,1430,0,47,51
0.2093023,1,1430,0,47,43
0.1290323,0,1430,0,48,31
0,1,1430,0,48,35
0.175,0,1430,0,49,40
0.0322581,1,1430,0,49,31
0.1666667,0,1430,0,50,36
0.1153846,1,1430,0,50,26
0.137931,0,1430,0,51,29
0.0833333,1,1430,0,51,36
0.1388889,0,1430,0,52,36
0.2758621,1,1430,0,52,29
0.2325581,0,1430,0,53,43
0.0833333,1,1430,0,53,36
0.2093023,0,1430,0,54,43
0,1,1430,0,54,26
0.2058824,0,1430,1,55,34
0.047619,1,1430,1,55,42
0.2413793,0,1430,1,56,29
0.137931,1,1430,1,56,29
0.1666667,0,1430,1,57,24
0.1481481,1,1430,1,57,27
0.3333333,0,1431,,40,3
0,1,1431,,40,3
0,0,1431,,41,4
0.4,1,1431,,41,5
0,0,1431,,42,4
0,1,1431,,42,3
0,0,1431,,43,1
0,0,1431,,44,1
0,1,1431,,44,5
0,1,1431,,45,3
0,0,1431,,46,1
0,1,1431,,46,1
0.2857143,0,1431,,47,35
0.173913,1,1431,,47,23
0.4210526,0,1431,,48,19
0.2222222,1,1431,,48,27
0.2083333,0,1431,,49,24
0.1363636,1,1431,,49,22
0.1176471,0,1431,,50,17
0,1,1431,,50,12
0.1333333,0,1431,,51,15
0.0625,1,1431,,51,16
0.0434783,0,1431,,52,23
0.2608696,1,1431,,52,23
0.2857143,0,1431,,53,21
0.0952381,1,1431,,53,21
0.1363636,0,1431,,54,22
0,1,1431,,54,14
0.0769231,0,1431,,55,26
0,1,1431,,55,21
0.08,0,1431,,56,25
0.3,1,1431,,56,20
0,0,1431,,57,22
0.2105263,1,1431,,57,19
0.475,0,1432,,40,40
0.1111111,1,1432,,40,27
0.1764706,0,1432,,41,34
0.4242424,1,1432,,41,33
0.4358974,0,1432,,42,39
0.3571429,1,1432,,42,28
0.4333333,0,1432,,43,30
0.3333333,1,1432,,43,27
0.516129,0,1432,,44,31
0.1176471,1,1432,,44,17
0.1851852,0,1432,,45,27
0.3,1,1432,,45,20
0.173913,0,1432,,46,23
0.2307692,1,1432,,46,26
0.1860465,0,1432,,47,43
0.2692308,1,1432,,47,52
0.1132075,0,1432,,48,53
0.372093,1,1432,,48,43
0.3333333,0,1432,,49,60
0.1304348,1,1432,,49,46
0.137931,0,1432,,50,29
0.1153846,1,1432,,50,26
0.1785714,0,1432,,51,28
0.0952381,1,1432,,51,42
0.1470588,0,1432,,52,34
0.1714286,1,1432,,52,35
0.3888889,0,1432,,53,36
0.2222222,1,1432,,53,36
0.075,0,1432,,54,40
0.2083333,1,1432,,54,24
0.0625,0,1432,,55,32
0.0487805,1,1432,,55,41
0.1351351,0,1432,,56,37
0.0606061,1,1432,,56,33
0.04,0,1432,,57,25
0.0769231,1,1432,,57,26
0.3478261,0,1433,0,40,23
0.4285714,1,1433,0,40,14
0.3913043,0,1433,0,41,23
0.4848485,1,1433,0,41,33
0.28,0,1433,0,42,25
0.25,1,1433,0,42,16
0.4,0,1433,0,43,15
0.125,1,1433,0,43,16
0.3529412,0,1433,0,44,17
0.2857143,1,1433,0,44,14
0.0625,0,1433,0,45,16
0.4117647,1,1433,0,45,17
0.25,0,1433,0,46,8
0.2,1,1433,0,46,10
0.12,0,1433,0,47,50
0.25,1,1433,0,47,80
0.1206897,0,1433,0,48,58
0.15625,1,1433,0,48,64
0.2238806,0,1433,0,49,67
0.1428571,1,1433,0,49,56
0.1904762,0,1433,0,50,63
0.1129032,1,1433,0,50,62
0.2391304,0,1433,0,51,46
0.1176471,1,1433,0,51,68
0.1944444,0,1433,0,52,72
0.1785714,1,1433,0,52,56
0.0727273,0,1433,0,53,55
0.0454545,1,1433,0,53,44
0.2608696,0,1433,0,54,46
0.0909091,1,1433,0,54,44
0.0731707,0,1433,1,55,41
0.15,1,1433,1,55,40
0.1176471,0,1433,1,56,51
0.1395349,1,1433,1,56,43
0.1086956,0,1433,1,57,46
0.025641,1,1433,1,57,39
0.2916667,0,1434,0,40,24
0.3913043,1,1434,0,40,23
0.3333333,0,1434,0,41,24
0.2727273,1,1434,0,41,22
0.3125,0,1434,0,42,32
0.3043478,1,1434,0,42,23
0.4482759,0,1434,0,43,29
0.2307692,1,1434,0,43,26
0.2777778,0,1434,0,44,18
0.25,1,1434,0,44,28
0.2380952,0,1434,0,45,21
0.16,1,1434,0,45,25
0.2631579,0,1434,0,46,19
0,1,1434,0,46,6
0.0666667,0,1434,0,47,45
0.255814,1,1434,0,47,43
0.1627907,0,1434,0,48,43
0.2380952,1,1434,0,48,42
0.0888889,0,1434,0,49,45
0.2045455,1,1434,0,49,44
0.3,0,1434,0,50,40
0.1333333,1,1434,0,50,30
0.12,0,1434,0,51,25
0.1162791,1,1434,0,51,43
0.1333333,0,1434,0,52,30
0.2758621,1,1434,0,52,29
0.1904762,0,1434,0,53,42
0,1,1434,0,53,36
0.1944444,0,1434,0,54,36
0.03125,1,1434,0,54,32
0.16,0,1434,1,55,25
0.1851852,1,1434,1,55,27
0.2647059,0,1434,1,56,34
0,1,1434,1,56,25
0.16,0,1434,1,57,25
0.0689655,1,1434,1,57,29
0.4,0,1435,0,40,25
0.2857143,1,1435,0,40,21
0.2903226,0,1435,0,41,31
0.2857143,1,1435,0,41,14
0.3809524,0,1435,0,42,21
0.0689655,1,1435,0,42,29
0.047619,0,1435,0,43,21
0.1904762,1,1435,0,43,21
0.1333333,0,1435,0,44,15
0.3809524,1,1435,0,44,21
0.3529412,0,1435,0,45,17
0.2352941,1,1435,0,45,17
0.2631579,0,1435,0,46,19
0.1538462,1,1435,0,46,13
0.25,0,1435,0,47,48
0.2264151,1,1435,0,47,53
0.0869565,0,1435,0,48,46
0.1666667,1,1435,0,48,54
0.1111111,0,1435,0,49,45
0.1956522,1,1435,0,49,46
0.1555556,0,1435,0,50,45
0.1304348,1,1435,0,50,46
0.15,0,1435,0,51,40
0.1875,1,1435,0,51,48
0.1836735,0,1435,0,52,49
0.1428571,1,1435,0,52,35
0.0769231,0,1435,0,53,39
0.0434783,1,1435,0,53,46
0.2093023,0,1435,0,54,43
0.2941177,1,1435,0,54,34
0.0625,0,1435,1,55,32
0.0277778,1,1435,1,55,36
0.1944444,0,1435,1,56,36
0.047619,1,1435,1,56,42
0,0,1435,1,57,36
0,1,1435,1,57,38
0,0,1436,0,40,2
0.25,1,1436,0,40,8
0.6666667,0,1436,0,41,3
0.3333333,1,1436,0,41,6
0.5,0,1436,0,42,8
0,1,1436,0,42,5
0.6666667,0,1436,0,43,3
0,1,1436,0,43,3
0.1333333,0,1436,0,47,15
0,1,1436,0,47,13
0,0,1436,0,48,10
0,1,1436,0,48,17
0,0,1436,0,49,9
0.1176471,1,1436,0,49,17
0.1538462,0,1436,0,50,13
0.1,1,1436,0,50,10
0.25,0,1436,0,51,12
0.0769231,1,1436,0,51,13
0,0,1436,0,52,9
0.1666667,1,1436,0,52,12
0.1428571,0,1436,0,53,14
0.2666667,1,1436,0,53,15
0.2222222,0,1436,0,54,9
0,1,1436,0,54,7
0.1666667,0,1436,0,55,12
0.25,1,1436,0,55,8
0,0,1436,1,56,5
0,1,1436,1,56,8
0.25,0,1436,1,57,8
0.25,1,1436,1,57,8
0.6666667,0,1437,0,40,3
0.3333333,1,1437,0,40,6
0.6666667,0,1437,0,41,6
0,1,1437,0,41,4
0.5555556,0,1437,0,42,9
0,1,1437,0,42,4
0.4,0,1437,0,43,5
0,1,1437,0,43,3
0,0,1437,0,44,1
0.4,1,1437,0,44,5
1,1,1437,0,45,2
0,0,1437,0,46,4
0,1,1437,0,46,3
0.2363636,0,1437,0,47,55
0.2045455,1,1437,0,47,44
0.2727273,0,1437,0,48,33
0.1463415,1,1437,0,48,41
0.2391304,0,1437,0,49,46
0.1590909,1,1437,0,49,44
0.2264151,0,1437,0,50,53
0.2093023,1,1437,0,50,43
0.3846154,0,1437,0,51,39
0.0606061,1,1437,0,51,33
0.1081081,0,1437,0,52,37
0.3243243,1,1437,0,52,37
0,0,1437,0,53,34
0.0625,1,1437,0,53,32
0.1764706,0,1437,0,54,34
0.0689655,1,1437,0,54,29
0.1923077,0,1437,0,55,26
0.2,1,1437,0,55,20
0.1666667,0,1437,1,56,24
0.1333333,1,1437,1,56,30
0.0909091,0,1437,1,57,22
0,1,1437,1,57,25
1,0,1438,,49,1
0.4164223,0,1481,0,40,341
0.3396825,1,1481,0,40,315
0.4039548,0,1481,0,41,354
0.2814569,1,1481,0,41,302
0.3867277,0,1481,0,42,437
0.2578125,1,1481,0,42,384
0.3578529,0,1481,0,43,503
0.2799145,1,1481,0,43,468
0.3447653,0,1481,0,44,554
0.2693878,1,1481,0,44,490
0.3134328,0,1481,0,45,536
0.2234273,1,1481,0,45,461
0.2838346,0,1481,0,46,532
0.2177419,1,1481,0,46,496
0.3127572,0,1481,0,47,243
0.2432432,1,1481,0,47,185
0.3083333,0,1481,0,48,240
0.1542289,1,1481,0,48,201
0.260274,0,1481,0,49,219
0.1321839,1,1481,0,49,174
0.2590362,0,1481,1,50,166
0.0986842,1,1481,1,50,152
0.2239583,0,1481,1,51,192
0.1585366,1,1481,1,51,164
0.234375,0,1481,1,52,192
0.1235955,1,1481,1,52,178
0.1282051,0,1481,1,53,195
0.1082474,1,1481,1,53,194
0.1818182,0,1481,1,54,176
0.1485714,1,1481,1,54,175
0.1375661,0,1481,1,55,189
0.0777202,1,1481,1,55,193
0.1910112,0,1481,1,56,178
0.1684783,1,1481,1,56,184
0.0816327,0,1481,1,57,196
0.0508475,1,1481,1,57,177
0.4166667,0,1482,0,40,12
0.5652174,1,1482,0,40,23
0.2777778,0,1482,0,41,18
0.1,1,1482,0,41,10
0.2608696,0,1482,0,42,23
0.3529412,1,1482,0,42,17
0,0,1482,0,43,18
0.0714286,1,1482,0,43,14
0.1666667,0,1482,0,44,18
0.4545455,1,1482,0,44,22
0,0,1482,0,45,13
0.2857143,1,1482,0,45,21
0.25,0,1482,0,46,20
0.0833333,1,1482,0,46,12
0.2884615,0,1482,0,47,52
0.1153846,1,1482,0,47,52
0.24,0,1482,0,48,50
0.173913,1,1482,0,48,46
0.1860465,0,1482,0,49,43
0.0909091,1,1482,0,49,44
0.2105263,0,1482,1,50,38
0.2045455,1,1482,1,50,44
0.2765957,0,1482,1,51,47
0.2068966,1,1482,1,51,29
0.2195122,0,1482,1,52,41
0.1714286,1,1482,1,52,35
0.2391304,0,1482,1,53,46
0.0714286,1,1482,1,53,42
0.1219512,0,1482,1,54,41
0.1,1,1482,1,54,30
0.173913,0,1482,1,55,46
0.097561,1,1482,1,55,41
0.125,0,1482,1,56,40
0.0263158,1,1482,1,56,38
0.0952381,0,1482,1,57,42
0,1,1482,1,57,25
1,0,1483,0,40,3
0,1,1483,0,40,2
0,1,1483,0,41,3
0,0,1483,0,42,2
0,1,1483,0,42,8
0.2857143,0,1483,0,43,7
0.6666667,1,1483,0,43,3
0.5,0,1483,0,44,6
0,0,1483,0,47,9
0,1,1483,0,47,3
0.1666667,0,1483,0,48,18
0.3333333,1,1483,0,48,6
0.5555556,0,1483,0,49,9
0,1,1483,0,49,9
0.2222222,0,1483,1,50,9
0,1,1483,1,50,12
0,0,1483,1,51,7
0.2,1,1483,1,51,10
0,0,1483,1,52,7
0.2857143,1,1483,1,52,7
0.375,0,1483,1,53,8
0,1,1483,1,53,8
0.1666667,0,1483,1,54,6
0,1,1483,1,54,7
0.2,0,1483,1,55,10
0,1,1483,1,55,12
0.2222222,0,1483,1,56,9
0.2857143,1,1483,1,56,7
0.125,0,1483,1,57,8
0,1,1483,1,57,10
0.4736842,0,1484,0,40,95
0.2892562,1,1484,0,40,121
0.3695652,0,1484,0,41,138
0.266055,1,1484,0,41,109
0.4308943,0,1484,0,42,123
0.256,1,1484,0,42,125
0.397351,0,1484,0,43,151
0.1775701,1,1484,0,43,107
0.4044118,0,1484,0,44,136
0.2846154,1,1484,0,44,130
0.2727273,0,1484,0,45,143
0.2164179,1,1484,0,45,134
0.2905983,0,1484,0,46,117
0.1717172,1,1484,0,46,99
0.3880597,0,1484,0,47,67
0.212766,1,1484,0,47,47
0.1929825,0,1484,0,48,57
0.1851852,1,1484,0,48,54
0.1403509,0,1484,0,49,57
0.1285714,1,1484,0,49,70
0.1166667,0,1484,0,50,60
0.2372881,1,1484,0,50,59
0.25,0,1484,0,51,60
0.2037037,1,1484,0,51,54
0.1525424,0,1484,0,52,59
0.1428571,1,1484,0,52,56
0.1355932,0,1484,0,53,59
0.1090909,1,1484,0,53,55
0.0333333,0,1484,0,54,60
0.0526316,1,1484,0,54,57
0.1818182,0,1484,1,55,66
0.122807,1,1484,1,55,57
0.0784314,0,1484,1,56,51
0.1290323,1,1484,1,56,62
0.0806452,0,1484,1,57,62
0.1,1,1484,1,57,60
0.416,0,1485,0,40,500
0.2762557,1,1485,0,40,438
0.3869654,0,1485,0,41,491
0.2605042,1,1485,0,41,476
0.3771331,0,1485,0,42,586
0.23049,1,1485,0,42,551
0.3352034,0,1485,0,43,713
0.2461005,1,1485,0,43,577
0.3001403,0,1485,0,44,713
0.2373737,1,1485,0,44,594
0.2710414,0,1485,0,45,701
0.2089314,1,1485,0,45,627
0.2650771,0,1485,0,46,713
0.1736334,1,1485,0,46,622
0.264,0,1485,0,47,250
0.244186,1,1485,0,47,258
0.2459677,0,1485,0,48,248
0.1494253,1,1485,0,48,261
0.2649007,0,1485,0,49,302
0.1338912,1,1485,0,49,239
0.2,0,1485,0,50,245
0.1324201,1,1485,0,50,219
0.1704036,0,1485,0,51,223
0.1226415,1,1485,0,51,212
0.1440678,0,1485,0,52,236
0.1078838,1,1485,0,52,241
0.1666667,0,1485,0,53,252
0.0920502,1,1485,0,53,239
0.1087866,0,1485,1,54,239
0.1187215,1,1485,1,54,219
0.1422925,0,1485,1,55,253
0.1048035,1,1485,1,55,229
0.0836364,0,1485,1,56,275
0.0468085,1,1485,1,56,235
0.1730104,0,1485,1,57,289
0.0518519,1,1485,1,57,270
0.2886598,0,1486,0,40,97
0.1851852,1,1486,0,40,81
0.3627451,0,1486,0,41,102
0.1395349,1,1486,0,41,86
0.3703704,0,1486,0,42,108
0.2061856,1,1486,0,42,97
0.204918,0,1486,0,43,122
0.2767857,1,1486,0,43,112
0.2357724,0,1486,0,44,123
0.232,1,1486,0,44,125
0.3125,0,1486,0,45,128
0.2241379,1,1486,0,45,116
0.2545455,0,1486,0,46,110
0.2396694,1,1486,0,46,121
0.3333333,0,1486,0,47,33
0.037037,1,1486,0,47,27
0.0666667,0,1486,0,48,30
0.125,1,1486,0,48,16
0,0,1486,0,49,18
0.0869565,1,1486,0,49,23
0.1428571,0,1486,0,50,21
0.125,1,1486,0,50,24
0.0740741,0,1486,0,51,27
0.1481481,1,1486,0,51,27
0.1515152,0,1486,0,52,33
0.0869565,1,1486,0,52,23
0.4166667,0,1486,0,53,24
0.1666667,1,1486,0,53,30
0.0909091,0,1486,0,54,33
0,1,1486,0,54,14
0.1724138,0,1486,1,55,29
0.2258064,1,1486,1,55,31
0.1818182,0,1486,1,56,33
0,1,1486,1,56,25
0,0,1486,1,57,20
0.1818182,1,1486,1,57,22
0,1,1494,,44,1
0.4903846,0,1501,0,40,104
0.2897196,1,1501,0,40,107
0.2818182,0,1501,0,41,110
0.3026316,1,1501,0,41,76
0.2678571,0,1501,0,42,112
0.2159091,1,1501,0,42,88
0.4,0,1501,0,43,125
0.248,1,1501,0,43,125
0.3380282,0,1501,0,44,142
0.2966102,1,1501,0,44,118
0.3135593,0,1501,0,45,118
0.2442748,1,1501,0,45,131
0.3676471,0,1501,0,46,136
0.1769911,1,1501,0,46,113
0.2197802,0,1501,0,47,91
0.14,1,1501,0,47,100
0.2204724,0,1501,0,48,127
0.1960784,1,1501,0,48,102
0.2416667,0,1501,0,49,120
0.2696629,1,1501,0,49,89
0.1825397,0,1501,0,50,126
0.0989011,1,1501,0,50,91
0.238938,0,1501,0,51,113
0.1938775,1,1501,0,51,98
0.1891892,0,1501,0,52,111
0.0609756,1,1501,0,52,82
0.1881188,0,1501,0,53,101
0.1413043,1,1501,0,53,92
0.106383,0,1501,0,54,94
0.0222222,1,1501,0,54,90
0.1444445,0,1501,0,55,90
0.0615385,1,1501,0,55,65
0.1346154,0,1501,1,56,104
0.0434783,1,1501,1,56,92
0.0882353,0,1501,1,57,102
0.1318681,1,1501,1,57,91
0,0,1502,0,40,5
0.1666667,1,1502,0,40,6
0.2222222,0,1502,0,41,9
0.2857143,1,1502,0,41,7
0.5,0,1502,0,42,4
0.4,1,1502,0,42,10
0,0,1502,0,43,2
0,1,1502,0,43,2
0,1,1502,0,44,2
1,0,1502,0,45,1
0.6666667,1,1502,0,45,3
0,0,1502,0,46,1
0.1764706,0,1502,0,47,34
0.16,1,1502,0,47,25
0.1724138,0,1502,0,48,29
0,1,1502,0,48,17
0.1515152,0,1502,0,49,33
0.0689655,1,1502,0,49,29
0.21875,0,1502,0,50,32
0.1764706,1,1502,0,50,34
0.173913,0,1502,0,51,23
0.25,1,1502,0,51,32
0.1481481,0,1502,0,52,27
0.0909091,1,1502,0,52,22
0.1724138,0,1502,0,53,29
0.1071429,1,1502,0,53,28
0.3636364,0,1502,0,54,22
